,objectid,extendedness,ra,dec,mag_i,mag_g,mag_r
310,21326423885090739,1.0,54.0067665647022,-28.5152011996971,24.0905,25.2416,24.7312
311,21326423885090764,1.0,54.0038372347875,-28.514260232154,23.0903,24.959,23.9771
312,21326423885090768,1.0,54.0783992643083,-28.5140033815799,23.3954,24.1021,24.0052
313,21326423885090782,1.0,54.1265172960864,-28.5133859548743,22.869,23.7001,23.478
314,21326423885090791,1.0,54.0971774196437,-28.5129018948649,22.2943,24.1729,23.0874
315,21326423885090803,1.0,54.0447580445793,-28.5126055326903,21.582,22.2387,22.1396
316,21326423885090847,1.0,54.1054638673193,-28.511081750324,23.3598,24.7268,24.1736
317,21326423885090849,1.0,54.0416020480505,-28.5114250316265,22.91,22.9962,23.0265
318,21326423885090852,0.0,54.1090581249545,-28.5109607377571,22.8302,23.4406,22.9817
319,21326423885090864,1.0,54.0076168391032,-28.5106347454105,23.7375,24.2564,24.2165
320,21326423885090884,1.0,54.1117125329092,-28.5098592828167,23.3169,24.504,24.1085
321,21326423885090920,1.0,54.0819923164468,-28.5080515386503,23.5963,23.6986,23.8417
322,21326423885090980,0.0,54.0908984904556,-28.5057326334982,24.5846,24.6485,24.7726
323,21326423885091021,1.0,53.9750145011684,-28.5045324534046,23.812,24.6832,24.5793
324,21326423885091161,1.0,54.0795816273293,-28.4987144899021,23.4079,23.8404,23.8257
325,21326423885091404,1.0,54.1519838645632,-28.4875733429211,23.5036,24.5492,24.2351
326,21326423885091495,1.0,54.1540767619084,-28.4838845786172,22.5138,23.4488,22.6842
327,21326423885091580,1.0,54.0767299050016,-28.4805687512052,24.6799,25.0452,24.7838
328,21326423885091587,1.0,54.0499046405693,-28.4804280221885,23.2521,24.5903,23.5873
329,21326423885091776,1.0,54.1309933263983,-28.4732041845131,23.0973,22.6169,22.8198
330,21326423885091806,0.0,54.1491564152582,-28.4716735646309,24.5112,24.1875,24.497
331,21326423885091867,0.0,54.1177224440204,-28.4689975018551,21.7753,23.0291,22.1361
332,21326423885091946,1.0,54.1545473925615,-28.4652945747348,22.6634,23.7618,23.1971
333,21326423885091994,0.0,54.1547449924237,-28.4632728312887,21.6115,23.6813,22.444
334,21326423885092076,1.0,54.1558345339526,-28.4595306096906,22.2925,24.0033,23.0718
335,21326423885092174,1.0,54.1018877832753,-28.4557539636395,24.5663,25.27,24.7214
336,21326423885092188,1.0,54.1433899726976,-28.4550332073063,21.6654,23.1311,22.0905
337,21326423885092219,0.0,54.1316471196058,-28.4540310679676,24.3382,25.2825,24.6086
338,21326423885113249,1.0,54.0613224779537,-28.6731609159677,20.5393,20.6552,20.4212
339,21326423885113270,0.0,54.0327391948169,-28.6739227432832,23.9377,23.5151,23.8406
340,21326423885113275,0.0,54.0235734761766,-28.6740563109808,20.2775,22.6838,21.4888
341,21326423885113276,1.0,54.0243512059409,-28.6739375841301,24.4262,24.6624,24.5692
342,21326423885113291,0.0,54.0531419006283,-28.671333047694,18.9093,20.9714,19.7361
343,21326423885113292,0.0,54.0520343197991,-28.6694953178277,18.9654,19.6923,19.1656
344,21326423885113310,1.0,54.0638775144361,-28.6731708097934,22.5642,24.1592,23.0312
345,21326423885113360,1.0,54.1728373563739,-28.6719489293824,23.2566,24.3516,23.7105
346,21326423885113394,0.0,53.9888786151527,-28.6711895898285,20.5547,22.6904,21.4806
347,21326423885113406,1.0,54.0943900678784,-28.67088783427,22.6878,23.266,23.2371
348,21326423885113413,1.0,54.0214272224766,-28.6732474869746,21.7473,22.4948,21.8173
349,21326423885113414,1.0,54.0211027070052,-28.6706924356423,21.9506,24.056,23.0579
350,21326423885113416,1.0,54.0207781282836,-28.6703387403191,24.1497,24.4974,24.6071
351,21326423885113417,1.0,54.0188831707412,-28.6700889282577,24.5184,24.4817,24.6915
352,21326423885113435,0.0,54.0237936080071,-28.6705168245284,22.0575,22.3742,22.137
353,21326423885113481,1.0,53.9811337732673,-28.6678653798155,16.1671,16.6726,16.3921
354,21326423885113482,1.0,53.981997203216,-28.6683155270815,21.3837,21.5083,21.5872
355,21326423885113483,1.0,53.9798997641699,-28.6649196836207,21.713,22.5862,21.9819
356,21326423885113484,1.0,53.9771975999751,-28.6678505398287,22.5059,22.9951,22.9042
357,21326423885113485,1.0,53.984870596576,-28.665894153298,22.2544,23.2808,22.9818
358,21326423885113511,1.0,54.04326404906,-28.6700023598606,24.871,25.0188,25.0447
359,21326423885113555,0.0,54.1028688706631,-28.6682017534141,19.657,19.9564,19.7307
360,21326423885113567,0.0,54.0212291367879,-28.6664729035372,17.5159,20.0847,18.9217
361,21326423885113568,1.0,54.0212968288421,-28.6650087210831,23.9156,24.8533,24.3641
362,21326423885113638,1.0,53.989560431896,-28.6670912299737,21.7954,22.8623,22.0598
363,21326423885113639,1.0,53.991280524267,-28.6673929745994,22.5067,23.232,23.1667
364,21326423885113649,1.0,54.0850249434492,-28.6663813915345,22.306,22.9405,22.9197
365,21326423885113664,1.0,54.1408468787098,-28.667543847238,22.7519,23.7488,23.487
366,21326423885113669,1.0,54.0822427303834,-28.6673756613596,23.5682,24.6468,23.9321
367,21326423885113679,0.0,54.047773248952,-28.6666287214553,23.3897,23.2741,23.4852
368,21326423885113685,1.0,54.0660887319405,-28.6657136036638,20.832,21.5935,20.9785
369,21326423885113686,1.0,54.0668195585882,-28.6663368722107,23.9884,24.8827,24.1074
370,21326423885113700,0.0,54.0329012135089,-28.6663195591455,24.4287,23.968,24.2369
371,21326423885113718,0.0,54.0907447058088,-28.6657061838225,21.7347,22.5496,21.9623
372,21326423885113719,1.0,54.0899772650643,-28.6666064617386,22.6178,22.764,22.941
373,21326423885113733,1.0,54.0978491392122,-28.6647613949854,20.9888,21.7293,21.5994
374,21326423885113750,1.0,54.0679720280682,-28.6640936174369,22.319,22.2772,22.0844
375,21326423885113754,0.0,54.0627483614322,-28.6640441526026,23.688,24.7795,23.986
376,21326423885113761,0.0,54.1051727282423,-28.6640911441946,23.5487,24.0059,24.0257
377,21326423885113775,1.0,54.0750143041885,-28.6632725042095,21.0425,22.6821,21.5635
378,21326423885113793,1.0,54.0512356655321,-28.6627234501583,22.3224,22.8151,22.4227
379,21326423885113794,1.0,54.0508234979509,-28.6640095272324,22.3209,22.5139,22.6519
380,21326423885113825,1.0,53.9988005756059,-28.6621743989832,21.0593,22.0413,21.2494
381,21326423885113826,1.0,54.0000019869804,-28.6623252641096,23.2141,24.1012,23.4275
382,21326423885113842,0.0,53.9940095296249,-28.6616451361585,23.3401,23.448,23.5867
383,21326423885113853,1.0,54.0444617981283,-28.6608636127618,22.6895,22.368,22.4159
384,21326423885113855,0.0,53.9621515082651,-28.6610342613606,21.1363,23.2079,21.9619
385,21326423885113870,1.0,54.0873180894315,-28.6613582471461,23.5531,25.05,23.9593
386,21326423885113874,1.0,54.0148372499655,-28.6601340313053,22.9906,24.7092,23.6371
387,21326423885113899,1.0,54.1130730000285,-28.6596121981919,23.1897,23.5574,23.5246
388,21326423885113906,0.0,54.0262455362639,-28.65929563719,22.9633,23.5172,23.1327
389,21326423885113907,1.0,54.025438227203,-28.6589493996887,24.1513,25.1759,24.8752
390,21326423885113908,1.0,54.0005299208692,-28.659179400187,23.3507,24.264,23.9979
391,21326423885113915,1.0,54.0996055195845,-28.6584597228892,21.5756,22.3326,22.1543
392,21326423885113916,1.0,54.1009877808066,-28.6584720884368,23.1499,23.8632,23.7686
393,21326423885113926,1.0,54.072266400173,-28.6582940246921,24.3906,24.1432,24.3939
394,21326423885113930,0.0,54.0338180359332,-28.6609946906463,17.3341,17.8798,17.4851
395,21326423885113956,1.0,53.9641179650206,-28.6593648848275,21.3767,22.4322,22.0114
396,21326423885113988,0.0,53.9789082713719,-28.6569635023957,16.7231,17.1651,16.8694
397,21326423885113989,1.0,53.9766787139695,-28.6561597564015,23.1849,22.8175,23.1658
398,21326423885113990,1.0,53.9791471311748,-28.6589716577794,23.9846,24.5813,24.2048
399,21326423885114010,1.0,54.0589110575905,-28.6560855647742,23.0073,24.5171,23.4723
400,21326423885114011,1.0,54.0570150644879,-28.6561523372364,23.7013,24.2106,23.8836
401,21326423885114029,1.0,54.0506973777078,-28.6562957745212,21.897,22.0685,22.0833
402,21326423885114030,0.0,54.0503084913203,-28.6570747907882,22.5677,24.0296,23.2949
403,21326423885114034,1.0,54.0681604079592,-28.6565109308164,20.3153,22.0747,20.8237
404,21326423885114035,1.0,54.0651477553323,-28.6533973902245,21.3978,22.1027,21.5826
405,21326423885114036,1.0,54.0652009344008,-28.6551482817373,23.2572,24.4017,23.6974
406,21326423885114037,0.0,54.0665889897811,-28.6543766988233,23.5968,23.1037,23.4289
407,21326423885114058,1.0,54.0331323383027,-28.6546759338306,21.1118,21.9236,21.3427
408,21326423885114059,1.0,54.0314916498496,-28.653478998925,22.5919,23.5216,22.8303
409,21326423885114064,0.0,53.9865330338288,-28.6553832199702,20.3742,22.2181,21.0095
410,21326423885114065,0.0,53.988222975953,-28.6547971118865,22.7565,23.8504,23.062
411,21326423885114081,1.0,54.0250668790817,-28.6551977423741,21.6132,22.6416,22.3336
412,21326423885114082,1.0,54.0255968212931,-28.6543494956831,21.7011,23.5576,22.7148
413,21326423885114101,1.0,53.9647762348344,-28.6538128533614,23.3984,24.4618,24.0423
414,21326423885114113,1.0,54.0483287378124,-28.6532292270418,20.4344,21.988,20.8861
415,21326423885114114,1.0,54.050244882585,-28.6507340138584,21.1569,22.05,21.5331
416,21326423885114115,1.0,54.0518176050024,-28.6495742174372,21.869,24.0108,22.7607
417,21326423885114141,1.0,54.0757642531752,-28.6507686348442,20.1777,21.6148,20.5613
418,21326423885114142,1.0,54.0765115303854,-28.654092302707,20.2559,21.6562,20.6659
419,21326423885114143,1.0,54.0794007161991,-28.6470296344091,20.6712,21.4125,20.7803
420,21326423885114144,1.0,54.0816349009919,-28.646631507956,20.6251,21.4679,20.8545
421,21326423885114145,1.0,54.0780586788246,-28.6534171741461,20.8954,21.8409,21.1121
422,21326423885114146,1.0,54.0785824874219,-28.6460355575181,21.1962,22.2266,21.4214
423,21326423885114147,1.0,54.0767743812902,-28.6494555183139,20.9518,22.526,21.4373
424,21326423885114148,1.0,54.0795136939606,-28.6565579190315,21.3486,23.1093,21.8628
425,21326423885114149,1.0,54.0804568408946,-28.6551631199259,21.6253,22.9168,21.9997
426,21326423885114150,1.0,54.0776208398012,-28.646680964576,21.8394,22.7703,22.0096
427,21326423885114151,1.0,54.0791025276895,-28.6545226066954,22.3651,22.9089,22.5811
428,21326423885114152,0.0,54.0778030084215,-28.6439608851027,22.3965,22.529,22.6661
429,21326423885114153,1.0,54.0817862318782,-28.644779374325,22.7086,23.3593,22.972
430,21326423885114154,1.0,54.079969641842,-28.6486740857717,22.8929,23.6685,23.1709
431,21326423885114155,1.0,54.0782447416081,-28.6552892446138,23.4245,24.2703,23.5614
432,21326423885114156,1.0,54.0762335117194,-28.6562809361723,23.3766,24.2005,23.5298
433,21326423885114157,0.0,54.0788120166526,-28.6495371239468,24.2213,24.4722,24.7434
434,21326423885114158,1.0,54.0736341878291,-28.6532836327479,24.3913,25.2294,24.5937
435,21326423885114184,1.0,54.1134553733276,-28.6517503918436,22.9537,24.1857,23.7336
436,21326423885114199,1.0,54.0583874588571,-28.6517009328328,21.8376,22.7362,22.013
437,21326423885114203,1.0,54.0154848753263,-28.6520001602042,22.0125,22.2128,22.3218
438,21326423885114206,1.0,53.9823312015033,-28.6520718759821,23.419,24.3452,23.7184
439,21326423885114210,1.0,54.1196800971485,-28.6514214898603,21.9232,23.565,22.7193
440,21326423885114214,0.0,53.9699030235007,-28.6518690935645,20.6011,21.0332,20.7111
441,21326423885114226,1.0,53.9938546505334,-28.6519704847243,20.5695,20.9614,20.701
442,21326423885114227,1.0,53.9909826828542,-28.6477541789748,20.7933,21.7793,21.0759
443,21326423885114228,1.0,53.9889984018756,-28.6487359077544,21.7579,22.5509,22.0379
444,21326423885114229,1.0,53.9894230683458,-28.6496113109409,21.9544,22.3982,22.3983
445,21326423885114230,1.0,53.9924922563039,-28.645939117724,24.2226,23.778,24.0801
446,21326423885114232,1.0,53.9917224911953,-28.6459242808405,24.0877,25.1885,24.3801
447,21326423885114267,1.0,54.0970557187633,-28.6506128404979,24.7672,25.1197,24.8507
448,21326423885114274,1.0,54.0451242067626,-28.6506103675737,20.8992,22.067,21.2617
449,21326423885114318,1.0,53.9791493135214,-28.6531327806323,22.7587,24.0532,23.1473
450,21326423885114360,1.0,54.1076107206066,-28.6497720496081,23.9246,24.8253,24.5393
451,21326423885114369,1.0,54.1148367731219,-28.6490474911018,22.4204,22.8603,22.9124
452,21326423885114373,1.0,54.1052839092052,-28.6489164281524,22.3213,22.54,22.6528
453,21326423885114384,0.0,54.0213997909426,-28.6490746928666,24.2874,25.2893,24.7388
454,21326423885114387,1.0,54.10082953925,-28.6502468483409,22.4454,23.2185,22.6709
455,21326423885114388,1.0,54.1027397252235,-28.6504446817807,24.4942,25.2086,24.6403
456,21326423885114407,1.0,54.0716166769211,-28.6484070152252,24.2537,25.1356,24.951
457,21326423885114417,1.0,53.9955699634432,-28.648125108164,23.3101,23.7719,23.7618
458,21326423885114418,1.0,53.9961448459129,-28.6481374724929,24.7019,24.9287,24.7729
459,21326423885114446,1.0,54.0577116476258,-28.6478778218921,23.2303,24.135,23.4251
460,21326423885114447,0.0,54.0567973009061,-28.6487507450357,23.336,24.2135,23.5051
461,21326423885114469,1.0,54.0130783008305,-28.6452318952771,19.7428,21.2902,20.1921
462,21326423885114470,1.0,54.0080256120634,-28.6436122254705,22.2573,23.1943,22.4644
463,21326423885114471,1.0,54.0090145003835,-28.6448708674748,22.428,23.5723,22.7538
464,21326423885114472,1.0,54.009588932994,-28.6436567351462,23.9886,24.925,24.2024
465,21326423885114475,0.0,54.0148567866977,-28.6481424182249,24.5196,23.963,24.4602
466,21326423885114493,1.0,54.0869635155152,-28.6466784917445,21.8586,22.1542,22.18
467,21326423885114494,1.0,54.0878319931761,-28.6466686004188,24.6463,25.1789,24.9617
468,21326423885114501,0.0,54.1243308990173,-28.6447472281021,21.195,23.5741,22.4116
469,21326423885114502,1.0,54.1272268611123,-28.6456201251908,21.8489,24.1532,22.9417
470,21326423885114503,1.0,54.1245785307855,-28.645513794562,22.1463,24.1628,23.2224
471,21326423885114510,1.0,54.1211795672524,-28.6454223008514,19.3378,20.5812,19.723
472,21326423885114511,1.0,54.1204711379855,-28.6440474319995,22.8934,22.9579,23.0805
473,21326423885114512,1.0,54.118775898676,-28.646186399425,23.9379,24.7244,24.166
474,21326423885114513,1.0,54.1195562832408,-28.6425983990813,23.8527,24.7603,23.9602
475,21326423885114531,1.0,54.0334240998355,-28.6454767025075,23.9038,24.6743,24.1661
476,21326423885114533,1.0,54.0702243213289,-28.6448263572838,20.5056,22.3428,21.0324
477,21326423885114548,1.0,54.1016949996533,-28.6451057826844,20.7779,21.043,20.9299
478,21326423885114554,1.0,54.1314349285133,-28.6408155720493,18.4672,19.8162,18.8537
479,21326423885114555,1.0,54.1348691829087,-28.6425390534499,19.9726,21.3989,20.4014
480,21326423885114556,1.0,54.1283134241335,-28.6393121852831,21.6888,22.4079,22.2508
481,21326423885114557,1.0,54.1366784753827,-28.6405781937593,21.6269,23.4158,22.1502
482,21326423885114558,1.0,54.1357467346014,-28.6434786965565,22.0089,23.2575,22.7425
483,21326423885114559,1.0,54.1296815176123,-28.6425365807159,21.855,21.9947,21.8255
484,21326423885114560,1.0,54.1279900770436,-28.6411938948093,21.9903,23.9144,22.5323
485,21326423885114561,1.0,54.1336572478345,-28.6410776778686,22.7758,24.0822,23.2024
486,21326423885114563,0.0,54.1292620157049,-28.6393047673097,23.1253,23.3284,23.4645
487,21326423885114564,1.0,54.1383983933727,-28.6405435761368,23.7021,24.7009,24.0251
488,21326423885114565,1.0,54.1344827227851,-28.6400910754085,24.1266,25.1928,24.4586
489,21326423885114566,1.0,54.1350241977705,-28.6408576078442,24.3802,25.0913,24.5035
490,21326423885114567,0.0,54.1267124911627,-28.6418763628464,24.2237,23.818,24.1849
491,21326423885114587,1.0,53.964427085988,-28.6452467320627,22.2786,23.7774,22.7206
492,21326423885114604,1.0,54.0214280237337,-28.6421582531138,18.8566,20.438,19.3139
493,21326423885114605,1.0,54.0226666981156,-28.6350864980501,19.3411,20.7793,19.7586
494,21326423885114606,1.0,54.0299191320488,-28.641547491825,19.5423,20.7738,19.9163
495,21326423885114607,1.0,54.0318108065056,-28.6365156464835,20.4226,21.0199,20.5689
496,21326423885114608,1.0,54.0237156973614,-28.6419975261141,20.2135,21.1797,20.4695
497,21326423885114609,1.0,54.0273029073659,-28.6387954010576,20.6032,22.1832,21.063
498,21326423885114610,1.0,54.0329769776896,-28.6365082287078,21.7189,22.5711,22.2021
499,21326423885114611,1.0,54.0330222817075,-28.6413150572888,21.5531,22.6722,21.8894
500,21326423885114612,0.0,54.0234041131345,-28.643157238757,22.6405,23.1198,23.1222
501,21326423885114613,1.0,54.0232783255788,-28.6424426168704,23.7155,23.5156,23.7348
502,21326423885114614,1.0,54.0273765712599,-28.6343373155576,23.7028,24.6425,23.9819
503,21326423885114615,1.0,54.0237282777211,-28.6334867650195,23.1513,23.9137,23.7897
504,21326423885114616,0.0,54.0268400261009,-28.6359098631964,23.7775,23.3657,23.6972
505,21326423885114617,1.0,54.0272152315315,-28.6425390534499,23.9908,24.6077,24.1833
506,21326423885114619,1.0,54.0250081287977,-28.6369508235748,24.5831,25.3305,24.8305
507,21326423885114648,1.0,53.9843190793196,-28.6447126091039,22.1519,22.956,22.316
508,21326423885114654,1.0,54.0549649571369,-28.6433402223067,20.2619,21.3636,20.5855
509,21326423885114693,1.0,54.1230015522822,-28.6430954200624,23.7499,24.9879,24.0389
510,21326423885114695,1.0,54.1016514074405,-28.6430657471019,23.2545,24.1167,23.9503
511,21326423885114703,1.0,53.9662524453158,-28.641426329077,20.6061,22.1476,21.1709
512,21326423885114704,1.0,53.9664163331643,-28.6430014557163,22.7265,24.1421,23.1658
513,21326423885114726,1.0,54.0470102058901,-28.6427368723518,21.318,21.7011,21.4417
514,21326423885114731,1.0,54.0767527000946,-28.6424549805295,24.5748,24.5302,24.6035
515,21326423885114744,1.0,54.1152128619303,-28.6418986173136,23.1957,24.0735,23.7151
516,21326423885114746,1.0,54.0822697225918,-28.641369456815,20.9093,21.8831,21.1597
517,21326423885114747,1.0,54.0812593422992,-28.6408971709606,24.2322,25.0309,24.4804
518,21326423885114749,1.0,54.1673796411627,-28.6415153465925,20.0675,21.415,20.4576
519,21326423885114750,1.0,54.1647357534333,-28.6381376793612,21.7229,22.4921,21.9371
520,21326423885114751,0.0,54.1666747544319,-28.6374502904155,24.3787,24.4473,24.591
521,21326423885114788,1.0,54.0924041854741,-28.6413595659899,20.5853,21.684,20.8594
522,21326423885114789,1.0,54.0938112069446,-28.6409664064502,23.5169,24.666,23.7646
523,21326423885114790,0.0,54.0951954634193,-28.6413298935204,24.3957,24.413,24.2236
524,21326423885114807,1.0,54.061174473543,-28.6406820466951,22.77,22.6082,22.8671
525,21326423885114808,1.0,54.0607373464628,-28.6403556521001,24.3318,25.3782,24.9483
526,21326423885114809,1.0,54.0400930854878,-28.6401726737562,21.108,22.1021,21.397
527,21326423885114831,1.0,54.0645615883827,-28.6386866047029,22.7204,23.6882,22.9807
528,21326423885114832,1.0,54.0643243280985,-28.6397078112908,23.9164,25.1075,24.3778
529,21326423885114833,1.0,54.0465546846973,-28.6397325379658,21.7316,21.9953,22.0817
530,21326423885114838,0.0,54.0567052143024,-28.6391069548793,21.8901,22.7088,22.1098
531,21326423885114843,1.0,54.0786137721204,-28.6392083337033,21.1927,22.1193,21.5703
532,21326423885114850,1.0,54.1174469451048,-28.6380560825961,22.1184,23.4426,22.8954
533,21326423885114866,1.0,54.0847864446027,-28.6382390572486,21.043,21.2705,21.1722
