fieldID,fieldFov,fieldRA,fieldDec,fieldGL,fieldGB,fieldEL,fieldEB
2633,3.5,1183477.0385742192,-1006.9883823394763,57.8249473571777,-39.8791961669922,-28.9329700469971,11.6477451324463
2634,3.5,112522.91336059572,-1006.9883823394763,159.314727783203,-57.8566551208496,29.2930202484131,-12.1719102859497
2635,3.5,665077.2033691404,-1006.9883823394763,-74.2787094116211,61.5025062561035,-175.255752563477,1.62788903713226
2636,3.5,630922.7966308596,-1006.9883823394763,-91.6320114135742,57.7875480651855,176.036514282227,-2.14192008972168
2637,3.5,653698.223876952,-674.6940135955799,-80.5510482788086,60.6112480163574,-178.193786621094,0.457282990217209
2638,3.5,642301.776123048,-674.6940135955799,-86.3652877807617,59.3578872680664,178.901611328125,-0.801680028438568
2639,3.5,901501.8859863288,-674.6940135955799,16.5856151580811,28.4205589294434,-110.884666442871,21.8220558166504
2640,3.5,394498.0865478528,-674.6940135955799,-143.82373046875,5.89485883712769,111.501396179199,-22.1931591033936
2641,3.5,1160701.8310546884,-674.4888246059423,53.3814582824707,-34.6304664611816,-35.0104827880859,13.861967086792
2642,3.5,135298.1414794921,-674.4888246059423,168.412643432617,-54.0858345031738,35.4436950683594,-14.2159690856934
2643,3.5,912898.0590820308,-674.4888246059423,18.412525177002,25.7048473358154,-107.499786376953,22.2417945861816
2644,3.5,383101.9409179692,-674.4888246059423,-145.277236938477,3.08033299446106,108.10767364502,-22.6138725280762
2645,3.5,1172098.2788085924,-674.4888246059423,55.5755043029785,-37.251049041748,-31.939998626709,12.8152256011963
2646,3.5,123901.74865722672,-674.4888246059423,164.033599853516,-56.0185356140137,32.3692245483398,-13.1676597595215
2647,3.5,771901.7211914075,674.4888246059423,-15.966402053833,56.0185356140137,-147.630783081055,13.1676597595215
2648,3.5,524098.2788085924,674.4888246059423,-124.424491882324,37.251049041748,148.059997558594,-12.8152256011963
2649,3.5,1031101.9409179692,674.4888246059423,34.7227554321289,-3.08033299446106,-71.8923263549805,22.6138725280762
2650,3.5,264898.05908203113,674.4888246059423,-161.587478637695,-25.7048473358154,72.5002136230469,-22.2417945861816
2651,3.5,783298.1140136712,674.4888246059423,-11.5873565673828,54.0858345031738,-144.556304931641,14.2159690856934
2652,3.5,512701.8859863288,674.4888246059423,-126.618545532227,34.6304664611816,144.989517211914,-13.861967086792
2653,3.5,1042498.0590820308,674.6940135955799,36.1762733459473,-5.89485883712769,-68.4986038208008,22.1931591033936
2654,3.5,253501.9134521483,674.6940135955799,-163.41438293457,-28.4205589294434,69.1153335571289,-21.8220558166504
2655,3.5,1290301.8310546884,674.6940135955799,93.6347122192383,-59.3578872680664,-1.09839701652527,0.801680028438568
2656,3.5,5698.202419280989,674.6940135955799,99.4489517211914,-60.6112480163574,1.80621600151062,-0.457282990217209
2657,3.5,1278922.8515625,1006.9883823394763,88.3679885864258,-57.7875480651855,-3.9634850025177,2.14192008972168
2658,3.5,17077.182769775376,1006.9883823394763,105.721290588379,-61.5025062561035,4.74424695968628,-1.62788903713226
2659,3.5,760522.9064941404,1006.9883823394763,-20.6852722167969,57.8566551208496,-150.706985473633,12.1719102859497
2660,3.5,535477.0935058596,1006.9883823394763,-122.17505645752,39.8791961669922,151.067031860352,-11.6477451324463
2661,3.5,1019722.7416992192,1006.9883823394763,33.3618202209473,-0.22563199698925,-75.2899780273438,23.0549030303955
2662,3.5,276277.23083496094,1006.9883823394763,-159.9326171875,-22.9252758026123,75.9085845947266,-22.4980907440186
2663,3.5,1053877.1484375,1007.1936249732971,37.725715637207,-8.65845584869385,-65.1153106689453,21.7949829101562
2664,3.5,242122.90649414077,1007.1936249732971,-165.425720214844,-31.05690574646,65.7733383178711,-21.2429313659668
2665,3.5,794677.2033691404,1007.1936249732971,-7.51522779464722,52.0803184509277,-141.488616943359,15.3114824295044
2666,3.5,501322.7966308596,1007.1936249732971,-128.766830444336,32.02685546875,141.866500854492,-14.7802381515503
2667,3.5,806011.7431640616,1618.3691740036008,-3.73058891296387,50.0104179382324,-138.42594909668,16.4356651306152
2668,3.5,489988.25683593843,1618.3691740036008,-130.864883422852,29.4402599334717,138.705718994141,-15.5778274536133
2669,3.5,1267588.3666992192,1618.3691740036008,83.6639556884766,-55.960018157959,-6.7911491394043,3.54390907287598
2670,3.5,28411.610984802253,1618.3691740036008,112.299880981445,-62.0113410949707,7.70520210266113,-2.71729111671448
2671,3.5,1008388.3666992192,1618.577957153322,32.0769500732422,2.65382289886475,-78.6880187988281,23.500093460083
2672,3.5,287611.5783691408,1618.577957153322,-158.423873901367,-20.1018905639648,79.3207321166992,-22.603385925293
2673,3.5,1065211.7431640616,1618.577957153322,39.3628463745117,-11.3682317733765,-61.7497444152832,21.407600402832
2674,3.5,230788.28430175787,1618.577957153322,-167.621231079102,-33.6066932678223,62.4874725341797,-20.5238628387451
2675,3.5,749188.2568359384,1618.577957153322,-25.7905216217041,59.5653610229492,-153.776672363281,11.2199802398682
2676,3.5,546811.7431640616,1618.577957153322,-119.842185974121,42.498649597168,154.008453369141,-10.3805017471313
2677,3.5,997108.1542968769,2427.79312133789,30.8433094024658,5.54415798187256,-82.0873413085938,23.9265079498291
2678,3.5,298891.845703125,2427.79312133789,-157.028030395508,-17.2523803710938,82.7230834960938,-22.5795383453369
2679,3.5,817291.9555664075,2427.79312133789,-0.219106003642082,47.876766204834,-135.36051940918,17.5646820068359
2680,3.5,478708.0444335924,2427.79312133789,-132.903930664062,26.8640975952148,135.519653320312,-16.2715396881104
2681,3.5,1256308.1542968769,2427.79312133789,79.4809036254883,-53.9346618652344,-9.59117317199707,4.98317289352417
2682,3.5,39691.88690185548,2427.79312133789,119.005126953125,-62.1414184570312,10.6795797348022,-3.74161791801453
2683,3.5,737908.0993652329,2427.79312133789,-31.3303356170654,61.1010322570801,-156.832366943359,10.2948198318481
2684,3.5,558091.9006347671,2427.79312133789,-117.382652282715,45.0905532836914,156.890686035156,-9.03993034362793
2685,3.5,1076491.7358398424,2428.0019044876117,41.0751152038574,-14.028660774231,-58.4070358276367,21.0117435455322
2686,3.5,219508.20922851574,2428.0019044876117,-169.995849609375,-36.0705337524414,59.2618064880371,-19.6914958953857
2687,3.5,828524.7619628904,3352.9824972152715,3.0339689254760698,45.6767616271973,-132.280822753906,18.6752338409424
2688,3.5,467475.2380371096,3352.9824972152715,-134.876983642578,24.2885417938232,132.315826416016,-16.8807582855225
2689,3.5,726675.1831054692,3352.9824972152715,-37.3370742797852,62.4168128967285,-159.870300292969,9.37794494628906
2690,3.5,569324.8168945308,3352.9824972152715,-114.743232727051,47.6371650695801,159.725936889648,-7.65026092529297
2691,3.5,1245075.29296875,3353.187632560729,75.7495803833008,-51.7605628967285,-12.377571105957,6.43686580657959
2692,3.5,50924.68986511224,3353.187632560729,125.66438293457,-61.9130058288574,13.6617107391357,-4.71909189224243
2693,3.5,1087724.8168945308,3353.187632560729,42.8520927429199,-16.6486396789551,-55.0890960693359,20.5872936248779
2694,3.5,208275.16937255856,3353.187632560729,-172.547409057617,-38.4534683227539,56.0924453735352,-18.7718105316162
2695,3.5,985875.4028320308,3353.187632560729,29.6345748901367,8.43566989898682,-85.4913024902344,24.3115863800049
2696,3.5,310124.6520996092,3353.187632560729,-155.712493896484,-14.389102935791,86.109001159668,-22.4494590759277
2697,3.5,715469.23828125,4318.056106567379,-43.8102531433105,63.4639587402344,-162.889907836914,8.45113372802734
2698,3.5,580530.76171875,4318.056106567379,-111.861190795898,50.1208229064941,162.529998779297,-6.23240518569946
2699,3.5,1098930.8715820308,4318.264675140372,44.6868705749512,-19.2393627166748,-51.7955131530762,20.1153392791748
2700,3.5,197069.08721923837,4318.264675140372,-175.278900146484,-40.7625007629395,52.970043182373,-17.7877941131592
2701,3.5,974669.3481445308,4318.264675140372,28.4237842559814,11.3227853775024,-88.9051818847656,24.6341133117676
2702,3.5,321330.67932128906,4318.264675140372,-154.446533203125,-11.5192232131958,89.4784240722656,-22.2351093292236
2703,3.5,839730.7067871096,4318.264675140372,6.04490184783936,43.4062385559082,-129.173324584961,19.7463760375977
2704,3.5,456269.2932128904,4318.264675140372,-136.780181884766,21.7021713256836,129.096527099609,-17.4244632720947
2705,3.5,1233869.23828125,4318.264675140372,72.3924713134766,-49.4747467041016,-15.1672077178955,7.88509321212769
2706,3.5,62130.789184570196,4318.264675140372,132.1376953125,-61.3573188781738,16.6501750946045,-5.66806316375732
2707,3.5,850932.4768066404,5270.637702941892,8.83345794677734,41.0638999938965,-126.026748657227,20.7627620697021
2708,3.5,445067.5231933596,5270.637702941892,-138.614959716797,19.0963840484619,125.860740661621,-17.9158363342285
2709,3.5,704267.5231933596,5270.637702941892,-50.6944961547852,64.1985931396484,-165.89323425293,7.50206089019775
2710,3.5,591732.4768066404,5270.637702941892,-108.671157836914,52.524227142334,165.317184448242,-4.80044078826904
2711,3.5,1222667.4682617192,5270.641136169444,69.3421401977539,-47.1018333435059,-17.9746131896973,9.31406497955322
2712,3.5,73332.55920410172,5270.641136169444,138.32341003418,-60.5067863464355,19.6467132568359,-6.60097694396973
2713,3.5,1110132.5317382808,5270.8462715148835,46.5793724060059,-21.809606552124,-48.5248641967773,19.5831871032715
2714,3.5,185867.42706298837,5270.8462715148835,-178.202453613281,-43.0011100769043,49.8845634460449,-16.7552471160889
2715,3.5,963467.3583984383,5270.8462715148835,27.1892166137695,14.2033596038818,-92.3326644897461,24.8793182373047
2716,3.5,332532.61413574213,5270.8462715148835,-153.207077026367,-8.64549541473389,92.8340148925781,-21.9515628814697
2717,3.5,1121331.8847656231,6195.474100112904,48.536750793457,-24.3580799102783,-45.2793579101562,18.9895706176758
2718,3.5,174668.15643310547,6195.474100112904,178.66194152832,-45.1610641479492,46.8335113525391,-15.6810417175293
2719,3.5,862131.8847656231,6195.474100112904,11.4231576919556,38.6582908630371,-122.839477539062,21.7175617218018
2720,3.5,433868.1427001952,6195.474100112904,-140.388885498047,16.4726696014404,122.610122680664,-18.3564052581787
2721,3.5,693068.0603027329,6195.477533340456,-57.8614654541016,64.5906143188477,-168.880752563477,6.53011083602905
2722,3.5,602931.9396972671,6195.477533340456,-105.117462158203,54.8286437988281,168.092727661133,-3.36087107658386
2723,3.5,952268.1152343769,6195.682668685897,25.9204196929932,17.0745582580566,-95.7698135375977,25.0426807403564
2724,3.5,343731.884765625,6195.682668685897,-151.984085083008,-5.77071094512939,96.1732406616211,-21.6036338806152
2725,3.5,1211468.2250976576,6195.682668685897,66.5539779663086,-44.6581764221191,-20.8047828674316,10.7173175811768
2726,3.5,84531.79550170907,6195.682668685897,144.143997192383,-59.3896293640137,22.6518936157227,-7.51845407485962
2727,3.5,873349.6948242192,7031.275320053088,13.8250713348389,36.1850891113281,-119.602241516113,22.5922069549561
2728,3.5,422650.3051757808,7031.275320053088,-142.099334716797,13.8215427398682,119.343505859375,-18.7617168426514
2729,3.5,681850.2502441404,7031.27875328064,-65.1462097167969,64.607795715332,-171.852752685547,5.52087688446045
2730,3.5,614149.7497558596,7031.27875328064,-101.116592407227,57.0041313171387,170.871734619141,-1.9298609495163
2731,3.5,1200250.3051757808,7031.27875328064,63.9699935913086,-42.161693572998,-23.6725521087646,12.077953338623
2732,3.5,95749.64675903304,7031.27875328064,149.577438354492,-58.0473098754883,25.666561126709,-8.43541526794434
2733,3.5,941050.0854492192,7031.27875328064,24.5912990570068,19.9321537017822,-99.2172927856445,25.1068458557129
2734,3.5,354949.88708496094,7031.27875328064,-150.753875732422,-2.89849805831909,99.5009536743164,-21.2088356018066
2735,3.5,1132549.8046875,7031.483888626116,50.5581932067871,-26.8944454193115,-42.0596466064453,18.3198471069336
2736,3.5,163450.18157958973,7031.483888626116,175.300445556641,-47.2454986572266,43.8048667907715,-14.5824689865112
2737,3.5,670598.8769531231,7707.434463500977,-72.343505859375,64.2290649414062,-174.807037353516,4.45817089080811
2738,3.5,625401.1230468769,7707.434463500977,-96.5802764892578,59.0095367431641,173.669067382812,-0.52641099691391
2739,3.5,884601.1230468769,7707.6361656189,16.0444889068604,33.6394958496094,-116.308631896973,23.3647937774658
2740,3.5,411398.8769531232,7707.6361656189,-143.740234375,11.1336717605591,116.060485839844,-19.1494617462158
2741,3.5,1143801.1230468769,7707.643032073968,52.6400451660156,-29.4288158416748,-38.869873046875,17.5572414398193
2742,3.5,152198.91815185547,7707.643032073968,171.701019287109,-49.2580223083496,40.786563873291,-13.479567527771
2743,3.5,929798.7670898424,7707.643032073968,23.172290802002,22.7684555053711,-102.671585083008,25.0522193908691
2744,3.5,366201.2329101576,7707.643032073968,-149.491851806641,-0.0350309982895851,102.821990966797,-20.7868232727051
2745,3.5,1188998.8769531231,7707.643032073968,61.5383605957031,-39.6290168762207,-26.5914783477783,13.3759870529175
2746,3.5,107001.12991332996,7707.643032073968,154.634033203125,-56.5211639404297,28.6897983551025,-9.36825084686279
2747,3.5,1177711.1938476576,8152.88028717042,59.215202331543,-37.07666015625,-29.5712413787842,14.5891246795654
2748,3.5,118288.75122070307,8152.88028717042,159.34294128418,-54.8503646850586,31.7179946899414,-10.3328866958618
2749,3.5,659311.1938476575,8152.8837203979365,-79.2372207641602,63.4509506225586,-177.738296508789,3.32702994346619
2750,3.5,636688.8061523425,8152.8837203979365,-91.433235168457,60.7921867370605,176.496643066406,0.829021990299225
2751,3.5,1155088.6962890616,8153.085422515859,54.7777252197266,-31.9693698883057,-35.7179069519043,16.6863555908203
2752,3.5,140911.30371093767,8153.085422515859,167.8515625,-51.2001762390137,37.7686882019043,-12.3927869796753
2753,3.5,895888.8061523425,8153.088855743412,18.0829467773438,31.0191478729248,-112.958190917969,24.0120830535889
2754,3.5,400111.221313476,8153.088855743412,-145.303314208984,8.40246677398682,112.762756347656,-19.5371856689453
2755,3.5,918511.1938476575,8153.088855743412,21.6321849822998,25.5716896057129,-106.123603820801,24.8593692779541
2756,3.5,377488.8061523424,8153.088855743412,-148.174163818359,2.81045699119568,106.139694213867,-20.3577537536621
2757,3.5,648000.0,8308.940219879149,-85.6403045654297,62.291618347168,179.360977172852,2.11730003356934
2758,3.5,1166400.1098632808,8309.148788452141,56.9678688049316,-34.5198516845703,-32.6149024963379,15.6968221664429
2759,3.5,129599.89013671885,8309.148788452141,163.738830566406,-53.0685958862305,34.7457466125488,-11.3405113220215
2760,3.5,907200.0549316404,8309.148788452141,19.942419052124,28.3267135620117,-109.558296203613,24.5137329101562
2761,3.5,388799.9450683596,8309.148788452141,-146.781387329102,5.62635183334351,109.454261779785,-19.9385967254639
2762,3.5,0.0,9486.158752441404,98.3047637939453,-57.7561721801758,1.32806098461151,2.41775393486023
2763,3.5,777600.1098632808,9486.165618896472,-10.9799289703369,56.980052947998,-146.940017700195,16.0045623779297
2764,3.5,518399.89013671916,9486.165618896472,-128.086929321289,37.2917747497559,145.703598022461,-11.032057762146
2765,3.5,1036800.0,9486.367321014397,37.6280097961426,-3.36481404304504,-69.8344573974609,24.8378925323486
2766,3.5,259200.05493164077,9486.367321014397,-164.822021484375,-25.789026260376,71.1497344970703,-19.6142387390137
2767,3.5,766125.9338378904,9676.75352096556,-15.649827003479,58.9843978881836,-150.065200805664,14.9703092575073
2768,3.5,529874.0661621096,9676.75352096556,-125.911766052246,39.9852104187012,148.737930297852,-9.91978931427002
2769,3.5,1284525.9887695308,9676.95093154908,92.9953460693359,-56.4066314697266,-1.57570600509644,3.73388195037842
2770,3.5,11474.06358718872,9676.95093154908,104.052085876465,-58.7582778930664,4.27180004119873,1.20006597042084
2771,3.5,1025325.9887695308,9676.95093154908,36.2148094177246,-0.510905981063843,-73.3148651123047,25.2851943969727
2772,3.5,270674.03869628906,9676.95093154908,-163.044311523438,-23.0467872619629,74.5156784057617,-19.9417304992676
2773,3.5,789073.9013671884,9676.955223083483,-6.66821908950806,54.9028587341309,-143.821334838867,17.1012287139893
2774,3.5,506925.8239746096,9676.958656311037,-130.228958129883,34.6207160949707,142.609497070312,-12.0057468414307
2775,3.5,1048274.2309570308,9676.958656311037,39.1512870788574,-6.16408205032349,-66.3611602783203,24.4231624603271
2776,3.5,247725.76904296887,9676.958656311037,-166.792663574219,-28.4469013214111,67.8167419433594,-19.1117534637451
2777,3.5,800504.5166015616,10211.18001937866,-2.68266201019287,52.7686958312988,-140.712539672852,18.2444725036621
2778,3.5,495495.48339843843,10211.18001937866,-132.334365844727,31.9778842926025,139.473403930664,-12.8425893783569
